"","id","period","play.lengths","result"
"1049",216,"2",136,"stop"
"1050",216,"2",71,"stop"
"1051",216,"2",11,"stop"
"1052",216,"2",35,"stop"
"1053",216,"2",9,"stop"
"1054",216,"2",13,"stop"
"1055",216,"2",5,"stop"
"1056",216,"2",17,"goal"
"1058",216,"2",65,"stop"
"1059",216,"2",69,"stop"
"1060",216,"2",104,"stop"
"1061",216,"2",57,"stop"
"1062",216,"2",140,"stop"
"1063",216,"2",42,"stop"
"1064",216,"2",187,"stop"
"1065",216,"2",88,"stop"
"1066",216,"2",51,"stop"
"1067",216,"2",31,"stop"
"1068",216,"2",66,"stop"
"1070",216,"3",55,"stop"
"1071",216,"3",153,"goal"
"1073",216,"3",24,"stop"
"1074",216,"3",172,"stop"
"1075",216,"3",184,"stop"
"1076",216,"3",133,"stop"
"1077",216,"3",78,"stop"
"1078",216,"3",31,"stop"
"1079",216,"3",97,"stop"
"1081",217,"1",125,"stop"
"1082",217,"1",9,"stop"
"1083",217,"1",28,"stop"
"1084",217,"1",38,"stop"
"1085",217,"1",6,"stop"
"1086",217,"1",252,"stop"
"1087",217,"1",63,"stop"
"1088",217,"1",40,"goal"
"1090",217,"1",11,"goal"
"1092",217,"1",62,"stop"
"1093",217,"1",58,"stop"
"1094",217,"1",48,"stop"
"1095",217,"1",131,"stop"
"1096",217,"1",13,"stop"
"1097",217,"1",6,"stop"
"1098",217,"1",113,"stop"
"1099",217,"1",96,"stop"
"1101",217,"2",77,"stop"
"1102",217,"2",74,"stop"
"1103",217,"2",144,"stop"
"1104",217,"2",7,"stop"
"1105",217,"2",50,"stop"
"1106",217,"2",11,"stop"
"1107",217,"2",26,"stop"
"1108",217,"2",94,"stop"
"1109",217,"2",110,"stop"
"1110",217,"2",54,"stop"
"1111",217,"2",10,"stop"
"1112",217,"2",32,"stop"
"1113",217,"2",13,"stop"
"1114",217,"2",264,"stop"
"1115",217,"2",25,"stop"
"1116",217,"2",10,"stop"
"1117",217,"2",7,"stop"
"1118",217,"2",75,"stop"
"1119",217,"2",14,"stop"
"1120",217,"2",49,"stop"
"1122",217,"3",13,"goal"
"1124",217,"3",45,"stop"
"1125",217,"3",63,"stop"
"1126",217,"3",107,"stop"
"1127",217,"3",43,"stop"
"1128",217,"3",117,"stop"
"1129",217,"3",141,"stop"
"1130",217,"3",45,"stop"
"1131",217,"3",143,"stop"
"1132",217,"3",13,"stop"
"1133",217,"3",29,"stop"
"1134",217,"3",33,"stop"
"1135",217,"3",13,"stop"
"1136",217,"3",138,"stop"
"1137",217,"3",100,"stop"
"1138",217,"3",45,"stop"
"1139",217,"3",41,"stop"
"1140",217,"3",49,"stop"
"1142",218,"1",47,"stop"
"1143",218,"1",10,"goal"
"1145",218,"1",84,"stop"
"1146",218,"1",23,"stop"
"1147",218,"1",245,"stop"
"1148",218,"1",76,"stop"
"1149",218,"1",64,"stop"
"1150",218,"1",5,"stop"
"1151",218,"1",171,"stop"
"1152",218,"1",9,"stop"
"1153",218,"1",36,"stop"
"1154",218,"1",42,"stop"
"1155",218,"1",10,"stop"
"1156",218,"1",32,"stop"
"1157",218,"1",17,"stop"
"1158",218,"1",133,"stop"
"1159",218,"1",94,"stop"
"1160",218,"1",51,"stop"
"1162",218,"2",25,"goal"
"1164",218,"2",199,"goal"
"1166",218,"2",16,"stop"
"1167",218,"2",54,"stop"
"1168",218,"2",72,"stop"
"1169",218,"2",137,"stop"
"1170",218,"2",19,"stop"
"1171",218,"2",87,"stop"
"1172",218,"2",10,"stop"
"1173",218,"2",134,"stop"
"1174",218,"2",22,"stop"
"1175",218,"2",18,"stop"
"1176",218,"2",63,"stop"
"1177",218,"2",118,"stop"
"1178",218,"2",10,"stop"
"1179",218,"2",11,"stop"
"1180",218,"2",88,"stop"
"1181",218,"2",88,"stop"
"1183",218,"3",50,"stop"
"1184",218,"3",74,"goal"
"1186",218,"3",12,"stop"
"1187",218,"3",29,"stop"
"1188",218,"3",132,"stop"
"1189",218,"3",36,"stop"
"1190",218,"3",10,"stop"
"1191",218,"3",30,"stop"
"1192",218,"3",67,"stop"
"1193",218,"3",65,"stop"
"1194",218,"3",148,"stop"
"1195",218,"3",21,"stop"
"1196",218,"3",111,"stop"
"1197",218,"3",76,"stop"
"1198",218,"3",144,"stop"
"1200",219,"1",7,"stop"
"1201",219,"1",50,"stop"
"1202",219,"1",79,"stop"
"1203",219,"1",6,"stop"
"1204",219,"1",33,"stop"
"1205",219,"1",11,"stop"
"1206",219,"1",6,"stop"
"1207",219,"1",79,"stop"
"1208",219,"1",14,"stop"
"1209",219,"1",40,"stop"
"1210",219,"1",63,"stop"
"1211",219,"1",7,"goal"
"1213",219,"1",18,"stop"
"1214",219,"1",8,"stop"
"1215",219,"1",23,"stop"
"1216",219,"1",175,"goal"
"1218",219,"1",19,"stop"
"1219",219,"1",19,"stop"
"1220",219,"1",252,"stop"
"1221",219,"1",105,"stop"
"1222",219,"1",18,"goal"
"1224",219,"1",25,"stop"
"1225",219,"1",118,"stop"
"1226",219,"1",9,"goal"
"1229",219,"2",5,"stop"
"1230",219,"2",5,"stop"
"1231",219,"2",322,"stop"
"1232",219,"2",37,"stop"
"1233",219,"2",13,"stop"
"1234",219,"2",37,"stop"
"1235",219,"2",21,"stop"
"1236",219,"2",152,"stop"
"1237",219,"2",74,"stop"
"1238",219,"2",15,"stop"
"1239",219,"2",20,"stop"
"1240",219,"2",137,"stop"
"1241",219,"2",41,"stop"
"1242",219,"2",32,"stop"
"1243",219,"2",41,"stop"
"1244",219,"2",5,"stop"
"1245",219,"2",99,"stop"
"1246",219,"2",11,"stop"
"1247",219,"2",98,"stop"
"1249",219,"3",12,"stop"
"1250",219,"3",48,"stop"
"1251",219,"3",39,"stop"
"1252",219,"3",109,"stop"
"1253",219,"3",113,"stop"
"1254",219,"3",63,"stop"
"1255",219,"3",38,"stop"
"1256",219,"3",59,"goal"
"1258",219,"3",87,"stop"
"1259",219,"3",37,"goal"
"1261",219,"3",113,"stop"
"1262",219,"3",93,"stop"
"1263",219,"3",7,"stop"
"1264",219,"3",74,"goal"
"1266",219,"3",209,"goal"
"1268",219,"3",29,"stop"
"1270",220,"1",69,"stop"
"1271",220,"1",34,"stop"
"1272",220,"1",15,"stop"
"1273",220,"1",238,"stop"
"1274",220,"1",56,"stop"
"1275",220,"1",93,"stop"
"1276",220,"1",194,"stop"
"1277",220,"1",47,"stop"
"1278",220,"1",154,"stop"
"1279",220,"1",41,"stop"
"1280",220,"1",204,"stop"
"1282",220,"2",143,"stop"
"1283",220,"2",28,"stop"
"1284",220,"2",7,"stop"
"1285",220,"2",230,"stop"
"1286",220,"2",158,"stop"
"1287",220,"2",3,"stop"
"1288",220,"2",67,"stop"
"1289",220,"2",146,"stop"
"1290",220,"2",8,"stop"
"1291",220,"2",24,"stop"
"1292",220,"2",105,"stop"
"1293",220,"2",135,"stop"
"1294",220,"2",30,"stop"
"1296",220,"3",246,"goal"
"1298",220,"3",18,"stop"
"1299",220,"3",68,"stop"
"1300",220,"3",35,"stop"
"1301",220,"3",92,"stop"
"1302",220,"3",130,"stop"
"1303",220,"3",28,"stop"
"1304",220,"3",130,"stop"
"1305",220,"3",101,"stop"
"1306",220,"3",44,"stop"
"1307",220,"3",3,"stop"
"1308",220,"3",134,"stop"
"1309",220,"3",108,"stop"
"1310",220,"3",57,"stop"
"1312",221,"1",230,"stop"
"1313",221,"1",15,"stop"
"1314",221,"1",112,"goal"
"1316",221,"1",13,"stop"
"1317",221,"1",50,"stop"
"1318",221,"1",63,"stop"
"1319",221,"1",35,"stop"
"1320",221,"1",158,"stop"
"1321",221,"1",28,"stop"
"1322",221,"1",6,"stop"
"1323",221,"1",165,"stop"
"1324",221,"1",78,"stop"
"1325",221,"1",40,"stop"
"1326",221,"1",13,"stop"
"1327",221,"1",22,"stop"
"1329",221,"2",26,"stop"
"1330",221,"2",26,"goal"
"1332",221,"2",48,"goal"
"1334",221,"2",76,"stop"
"1335",221,"2",64,"stop"
"1336",221,"2",76,"stop"
"1337",221,"2",165,"stop"
"1338",221,"2",8,"stop"
"1339",221,"2",42,"stop"
"1340",221,"2",47,"stop"
"1341",221,"2",62,"stop"
"1342",221,"2",60,"stop"
"1343",221,"2",13,"stop"
"1344",221,"2",49,"stop"
"1345",221,"2",46,"stop"
"1346",221,"2",193,"stop"
"1347",221,"2",54,"stop"
"1348",221,"2",106,"stop"
"1350",221,"3",82,"stop"
"1351",221,"3",33,"stop"
"1352",221,"3",125,"stop"
"1353",221,"3",84,"goal"
"1355",221,"3",73,"stop"
"1356",221,"3",150,"stop"
"1357",221,"3",16,"stop"
"1358",221,"3",17,"stop"
"1359",221,"3",8,"stop"
"1360",221,"3",8,"stop"
"1361",221,"3",196,"stop"
"1362",221,"3",202,"stop"
"1363",221,"3",33,"stop"
"1364",221,"3",8,"stop"
"1365",221,"3",35,"stop"
"1366",221,"3",67,"stop"
"1367",221,"3",12,"stop"
"1368",221,"3",15,"goal"
"1371",222,"1",118,"stop"
"1372",222,"1",8,"stop"
"1373",222,"1",88,"stop"
"1374",222,"1",57,"stop"
"1375",222,"1",23,"stop"
"1376",222,"1",22,"goal"
"1378",222,"1",50,"stop"
"1379",222,"1",67,"goal"
"1381",222,"1",185,"stop"
"1382",222,"1",320,"stop"
"1383",222,"1",5,"goal"
"1385",222,"1",197,"stop"
"1387",222,"2",31,"stop"
"1388",222,"2",100,"stop"
"1389",222,"2",5,"stop"
"1390",222,"2",39,"stop"
"1391",222,"2",9,"stop"
"1392",222,"2",49,"goal"
"1394",222,"2",58,"stop"
"1395",222,"2",6,"stop"
"1396",222,"2",7,"stop"
"1397",222,"2",91,"goal"
"1399",222,"2",123,"stop"
"1400",222,"2",9,"stop"
"1401",222,"2",23,"stop"
"1402",222,"2",20,"stop"
"1403",222,"2",10,"stop"
"1404",222,"2",19,"stop"
"1405",222,"2",208,"stop"
"1406",222,"2",96,"stop"
"1407",222,"2",38,"stop"
"1408",222,"2",22,"stop"
"1409",222,"2",75,"stop"
"1410",222,"2",18,"stop"
"1411",222,"2",56,"goal"
"1413",222,"2",28,"stop"
"1414",222,"2",27,"stop"
"1416",222,"3",20,"stop"
"1417",222,"3",29,"stop"
"1418",222,"3",51,"stop"
"1419",222,"3",111,"stop"
"1420",222,"3",83,"stop"
"1421",222,"3",46,"stop"
"1422",222,"3",79,"stop"
"1423",222,"3",72,"goal"
"1425",222,"3",308,"stop"
"1426",222,"3",29,"stop"
"1427",222,"3",103,"stop"
"1428",222,"3",16,"stop"
"1429",222,"3",43,"stop"
"1430",222,"3",56,"stop"
"1431",222,"3",65,"stop"
"1432",222,"3",45,"stop"
"1434",223,"1",21,"stop"
"1435",223,"1",5,"stop"
"1436",223,"1",209,"stop"
"1437",223,"1",38,"goal"
"1439",223,"1",50,"stop"
"1440",223,"1",1,"stop"
"1441",223,"1",30,"goal"
"1443",223,"1",61,"goal"
"1445",223,"1",16,"stop"
"1446",223,"1",5,"stop"
"1447",223,"1",313,"stop"
"1448",223,"1",5,"stop"
"1449",223,"1",22,"stop"
"1450",223,"1",82,"stop"
"1451",223,"1",47,"stop"
"1452",223,"1",113,"stop"
"1453",223,"1",39,"stop"
"1454",223,"1",106,"goal"
"1457",223,"2",7,"stop"
"1458",223,"2",35,"stop"
"1459",223,"2",14,"stop"
"1460",223,"2",5,"stop"
"1461",223,"2",97,"stop"
"1462",223,"2",52,"stop"
"1463",223,"2",85,"stop"
"1464",223,"2",41,"stop"
"1465",223,"2",23,"stop"
"1466",223,"2",16,"stop"
"1467",223,"2",8,"goal"
"1469",223,"2",13,"stop"
"1470",223,"2",22,"stop"
"1471",223,"2",8,"stop"
"1472",223,"2",17,"stop"
"1473",223,"2",8,"stop"
"1474",223,"2",26,"goal"
"1476",223,"2",40,"stop"
"1477",223,"2",14,"goal"
"1479",223,"2",5,"stop"
"1480",223,"2",36,"goal"
"1482",223,"2",26,"stop"
"1483",223,"2",48,"stop"
"1484",223,"2",84,"stop"
"1485",223,"2",53,"stop"
"1486",223,"2",33,"stop"
"1487",223,"2",106,"stop"
"1488",223,"2",78,"stop"
"1489",223,"2",46,"stop"
"1490",223,"2",102,"goal"
"1492",223,"2",29,"stop"
"1494",223,"3",23,"stop"
"1495",223,"3",7,"stop"
"1496",223,"3",75,"stop"
"1497",223,"3",20,"stop"
"1498",223,"3",24,"goal"
"1500",223,"3",52,"stop"
"1501",223,"3",5,"stop"
"1502",223,"3",24,"stop"
"1503",223,"3",115,"stop"
"1504",223,"3",32,"stop"
"1505",223,"3",149,"stop"
"1506",223,"3",83,"goal"
"1508",223,"3",94,"goal"
"1510",223,"3",74,"stop"
"1511",223,"3",24,"stop"
"1512",223,"3",2,"stop"
"1513",223,"3",57,"stop"
"1514",223,"3",23,"stop"
"1515",223,"3",71,"stop"
"1516",223,"3",49,"stop"
"1517",223,"3",31,"stop"
"1518",223,"3",4,"stop"
"1519",223,"3",85,"stop"
"1520",223,"3",20,"stop"
"1521",223,"3",17,"stop"
"1522",223,"3",10,"stop"
"1524",224,"1",12,"stop"
"1525",224,"1",55,"stop"
"1526",224,"1",8,"stop"
"1527",224,"1",24,"stop"
"1528",224,"1",53,"stop"
"1529",224,"1",34,"stop"
"1530",224,"1",12,"stop"
"1531",224,"1",26,"goal"
"1533",224,"1",20,"stop"
"1534",224,"1",238,"stop"
"1535",224,"1",20,"stop"
"1536",224,"1",42,"stop"
"1537",224,"1",8,"stop"
"1538",224,"1",56,"stop"
"1539",224,"1",14,"stop"
"1540",224,"1",83,"goal"
"1542",224,"1",51,"stop"
"1543",224,"1",214,"stop"
"1544",224,"1",179,"stop"
"1545",224,"1",11,"stop"
"1546",224,"1",29,"stop"
"1548",224,"2",5,"stop"
"1549",224,"2",92,"stop"
"1550",224,"2",4,"stop"
"1551",224,"2",19,"stop"
"1552",224,"2",4,"stop"
"1553",224,"2",146,"goal"
"1555",224,"2",11,"stop"
"1556",224,"2",43,"stop"
"1557",224,"2",24,"stop"
"1558",224,"2",11,"goal"
"1560",224,"2",235,"goal"
"1562",224,"2",17,"stop"
"1563",224,"2",28,"stop"
"1564",224,"2",35,"stop"
"1565",224,"2",85,"stop"
"1566",224,"2",5,"goal"
"1568",224,"2",11,"stop"
"1569",224,"2",20,"stop"
"1570",224,"2",57,"stop"
"1571",224,"2",58,"stop"
"1572",224,"2",33,"stop"
"1573",224,"2",26,"stop"
"1574",224,"2",39,"stop"
"1575",224,"2",48,"stop"
"1576",224,"2",19,"stop"
"1577",224,"2",102,"stop"
"1578",224,"2",19,"stop"
"1580",224,"3",185,"stop"
"1581",224,"3",63,"stop"
"1582",224,"3",138,"stop"
"1583",224,"3",21,"stop"
"1584",224,"3",42,"stop"
"1585",224,"3",45,"stop"
"1586",224,"3",10,"stop"
"1587",224,"3",101,"goal"
"1589",224,"3",146,"stop"
"1590",224,"3",9,"goal"
"1592",224,"3",9,"stop"
"1593",224,"3",105,"stop"
"1594",224,"3",241,"stop"
"1595",224,"3",27,"stop"
"1597",225,"1",68,"stop"
"1598",225,"1",5,"stop"
"1599",225,"1",7,"stop"
"1600",225,"1",12,"stop"
"1601",225,"1",133,"stop"
"1602",225,"1",175,"stop"
"1603",225,"1",105,"stop"
"1604",225,"1",35,"stop"
"1605",225,"1",5,"stop"
"1606",225,"1",206,"stop"
"1607",225,"1",3,"stop"
"1608",225,"1",49,"stop"
"1609",225,"1",17,"stop"
"1610",225,"1",48,"stop"
"1611",225,"1",25,"stop"
"1612",225,"1",132,"stop"
"1613",225,"1",93,"goal"
"1617",225,"2",12,"stop"
"1618",225,"2",16,"stop"
"1619",225,"2",64,"stop"
"1620",225,"2",86,"stop"
"1621",225,"2",52,"stop"
"1622",225,"2",36,"stop"
"1623",225,"2",22,"stop"
"1624",225,"2",12,"stop"
"1625",225,"2",82,"stop"
"1626",225,"2",63,"stop"
"1627",225,"2",33,"stop"
"1628",225,"2",35,"stop"
"1629",225,"2",24,"stop"
"1630",225,"2",57,"stop"
"1631",225,"2",14,"stop"
"1632",225,"2",24,"stop"
"1633",225,"2",7,"stop"
"1634",225,"2",152,"stop"
"1635",225,"2",32,"stop"
"1636",225,"2",36,"stop"
"1637",225,"2",31,"stop"
"1638",225,"2",13,"stop"
"1639",225,"2",68,"stop"
"1640",225,"2",38,"stop"
"1641",225,"2",6,"stop"
"1642",225,"2",124,"stop"
"1643",225,"2",15,"stop"
"1644",225,"2",12,"goal"
"1647",225,"3",109,"stop"
"1648",225,"3",91,"stop"
"1649",225,"3",4,"stop"
"1650",225,"3",113,"stop"
"1651",225,"3",22,"goal"
"1653",225,"3",66,"stop"
"1654",225,"3",34,"stop"
"1655",225,"3",10,"stop"
"1656",225,"3",205,"stop"
"1657",225,"3",12,"stop"
"1658",225,"3",92,"goal"
"1660",225,"3",21,"stop"
"1661",225,"3",50,"stop"
"1662",225,"3",163,"goal"
"1664",225,"3",6,"stop"
"1665",225,"3",83,"stop"
"1666",225,"3",27,"stop"
"1667",225,"3",88,"stop"
"1669",226,"1",182,"stop"
"1670",226,"1",6,"stop"
"1671",226,"1",159,"stop"
"1672",226,"1",7,"goal"
"1674",226,"1",13,"stop"
"1675",226,"1",63,"stop"
"1676",226,"1",7,"stop"
"1677",226,"1",33,"stop"
"1678",226,"1",227,"goal"
"1680",226,"1",23,"stop"
"1681",226,"1",19,"stop"
"1682",226,"1",61,"stop"
"1683",226,"1",55,"stop"
"1684",226,"1",163,"stop"
"1686",226,"2",30,"stop"
"1687",226,"2",12,"stop"
"1688",226,"2",142,"stop"
"1689",226,"2",39,"stop"
"1690",226,"2",24,"stop"
"1691",226,"2",12,"stop"
"1692",226,"2",41,"goal"
"1694",226,"2",87,"stop"
"1695",226,"2",6,"stop"
"1696",226,"2",46,"stop"
"1697",226,"2",60,"stop"
"1698",226,"2",32,"stop"
"1699",226,"2",41,"stop"
"1700",226,"2",27,"goal"
"1702",226,"2",159,"stop"
"1703",226,"2",123,"stop"
"1704",226,"2",39,"stop"
"1705",226,"2",92,"stop"
"1706",226,"2",18,"stop"
"1707",226,"2",65,"stop"
"1708",226,"2",23,"stop"
"1709",226,"2",41,"stop"
"1711",226,"3",55,"stop"
"1712",226,"3",48,"stop"
"1713",226,"3",42,"stop"
"1714",226,"3",254,"stop"
"1715",226,"3",10,"stop"
"1716",226,"3",66,"stop"
"1717",226,"3",82,"stop"
"1718",226,"3",32,"stop"
"1719",226,"3",9,"stop"
"1720",226,"3",15,"stop"
"1721",226,"3",11,"stop"
"1722",226,"3",45,"stop"
"1723",226,"3",11,"stop"
"1724",226,"3",27,"goal"
"1726",226,"3",68,"stop"
"1727",226,"3",34,"stop"
"1728",226,"3",107,"stop"
"1729",226,"3",25,"stop"
"1730",226,"3",5,"stop"
"1731",226,"3",9,"stop"
"1733",227,"1",36,"goal"
"1735",227,"1",164,"stop"
"1736",227,"1",10,"goal"
"1738",227,"1",133,"stop"
"1739",227,"1",19,"stop"
"1740",227,"1",215,"stop"
"1741",227,"1",33,"stop"
"1742",227,"1",23,"stop"
"1743",227,"1",24,"stop"
"1744",227,"1",20,"stop"
"1745",227,"1",14,"stop"
"1746",227,"1",72,"stop"
"1747",227,"1",63,"stop"
"1748",227,"1",68,"stop"
"1749",227,"1",135,"stop"
"1750",227,"1",28,"stop"
"1751",227,"1",60,"stop"
"1752",227,"1",22,"stop"
"1753",227,"1",16,"stop"
"1754",227,"1",23,"stop"
"1756",227,"2",46,"stop"
"1757",227,"2",73,"stop"
"1758",227,"2",33,"stop"
"1759",227,"2",7,"stop"
"1760",227,"2",4,"stop"
"1761",227,"2",91,"stop"
"1762",227,"2",36,"stop"
"1763",227,"2",57,"stop"
"1764",227,"2",173,"stop"
"1765",227,"2",82,"stop"
"1766",227,"2",12,"goal"
"1768",227,"2",62,"stop"
"1769",227,"2",24,"stop"
"1770",227,"2",52,"stop"
"1771",227,"2",295,"stop"
"1772",227,"2",132,"stop"
"1773",227,"2",7,"stop"
"1775",227,"3",40,"stop"
"1776",227,"3",5,"goal"
"1778",227,"3",9,"stop"
"1779",227,"3",55,"stop"
"1780",227,"3",29,"stop"
"1781",227,"3",31,"stop"
"1782",227,"3",42,"stop"
"1783",227,"3",139,"stop"
"1784",227,"3",117,"stop"
"1785",227,"3",7,"stop"
"1786",227,"3",34,"stop"
"1787",227,"3",5,"stop"
"1788",227,"3",40,"stop"
"1789",227,"3",73,"stop"
"1790",227,"3",43,"stop"
"1791",227,"3",120,"stop"
"1792",227,"3",100,"goal"
"1794",227,"3",250,"stop"
"1795",227,"3",56,"goal"
"1798",228,"1",13,"goal"
"1800",228,"1",24,"stop"
"1801",228,"1",121,"stop"
"1802",228,"1",16,"stop"
"1803",228,"1",17,"stop"
"1804",228,"1",61,"goal"
"1806",228,"1",4,"stop"
"1807",228,"1",208,"stop"
"1808",228,"1",26,"stop"
"1809",228,"1",27,"stop"
"1810",228,"1",52,"stop"
"1811",228,"1",26,"stop"
"1812",228,"1",117,"stop"
"1813",228,"1",26,"stop"
"1814",228,"1",28,"stop"
"1815",228,"1",34,"stop"
"1816",228,"1",108,"stop"
"1817",228,"1",5,"stop"
"1818",228,"1",130,"stop"
"1819",228,"1",7,"stop"
"1820",228,"1",20,"stop"
"1821",228,"1",48,"stop"
"1822",228,"1",38,"goal"
"1825",228,"2",76,"stop"
"1826",228,"2",39,"stop"
"1827",228,"2",155,"stop"
"1828",228,"2",74,"stop"
"1829",228,"2",28,"stop"
"1830",228,"2",37,"stop"
"1831",228,"2",13,"stop"
"1832",228,"2",21,"stop"
"1833",228,"2",7,"stop"
"1834",228,"2",17,"goal"
"1836",228,"2",6,"stop"
"1837",228,"2",90,"stop"
"1838",228,"2",61,"stop"
"1839",228,"2",103,"stop"
"1840",228,"2",91,"stop"
"1841",228,"2",34,"goal"
"1843",228,"2",133,"stop"
"1844",228,"2",12,"stop"
"1845",228,"2",92,"stop"
"1846",228,"2",59,"stop"
"1847",228,"2",34,"stop"
"1849",228,"3",135,"stop"
"1850",228,"3",51,"stop"
"1851",228,"3",11,"stop"
"1852",228,"3",12,"stop"
"1853",228,"3",169,"stop"
"1854",228,"3",29,"stop"
"1855",228,"3",21,"stop"
"1856",228,"3",100,"stop"
"1857",228,"3",3,"stop"
"1858",228,"3",31,"stop"
"1859",228,"3",24,"stop"
"1860",228,"3",103,"stop"
"1861",228,"3",126,"goal"
"1863",228,"3",92,"stop"
"1864",228,"3",71,"stop"
"1865",228,"3",73,"stop"
"1866",228,"3",12,"stop"
"1867",228,"3",29,"stop"
"1868",228,"3",20,"stop"
"1869",228,"3",12,"stop"
"1871",228,"4",16,"stop"
"1872",228,"4",138,"stop"
"1874",229,"1",49,"stop"
"1875",229,"1",93,"stop"
"1876",229,"1",16,"stop"
"1877",229,"1",70,"stop"
"1878",229,"1",52,"stop"
"1879",229,"1",24,"stop"
"1880",229,"1",181,"stop"
"1881",229,"1",16,"stop"
"1882",229,"1",47,"stop"
"1883",229,"1",1,"stop"
"1884",229,"1",60,"goal"
"1886",229,"1",50,"stop"
"1887",229,"1",276,"stop"
"1888",229,"1",45,"stop"
"1889",229,"1",161,"stop"
"1890",229,"1",45,"stop"
"1891",229,"1",8,"stop"
"1893",229,"2",113,"stop"
"1894",229,"2",21,"stop"
"1895",229,"2",15,"stop"
"1896",229,"2",6,"stop"
"1897",229,"2",108,"goal"
"1899",229,"2",104,"stop"
"1900",229,"2",54,"stop"
"1901",229,"2",77,"stop"
"1902",229,"2",29,"stop"
"1903",229,"2",126,"stop"
"1904",229,"2",38,"stop"
"1905",229,"2",12,"stop"
"1906",229,"2",8,"stop"
"1907",229,"2",59,"stop"
"1908",229,"2",13,"stop"
"1909",229,"2",50,"stop"
"1910",229,"2",40,"stop"
"1911",229,"2",66,"stop"
"1912",229,"2",74,"stop"
"1913",229,"2",60,"stop"
"1914",229,"2",116,"stop"
"1915",229,"2",5,"stop"
"1917",229,"3",116,"goal"
"1919",229,"3",15,"stop"
"1920",229,"3",49,"stop"
"1921",229,"3",59,"stop"
"1922",229,"3",99,"goal"
"1924",229,"3",27,"stop"
"1925",229,"3",39,"goal"
"1927",229,"3",95,"goal"
"1929",229,"3",67,"stop"
"1930",229,"3",129,"stop"
"1931",229,"3",1,"stop"
"1932",229,"3",21,"stop"
"1933",229,"3",17,"stop"
"1934",229,"3",92,"stop"
"1935",229,"3",38,"stop"
"1936",229,"3",99,"stop"
"1937",229,"3",111,"stop"
"1938",229,"3",103,"stop"
"1939",229,"3",8,"stop"
"1941",229,"4",76,"goal"
"1943",230,"1",7,"stop"
"1944",230,"1",19,"stop"
"1945",230,"1",46,"goal"
"1947",230,"1",25,"stop"
"1948",230,"1",73,"stop"
"1949",230,"1",55,"stop"
"1950",230,"1",99,"stop"
"1951",230,"1",27,"goal"
"1953",230,"1",103,"stop"
"1954",230,"1",186,"stop"
"1955",230,"1",88,"goal"
"1957",230,"1",32,"stop"
"1958",230,"1",236,"stop"
"1959",230,"1",86,"stop"
"1960",230,"1",46,"stop"
"1961",230,"1",39,"stop"
"1962",230,"1",4,"goal"
"1964",230,"1",14,"stop"
"1966",230,"2",115,"stop"
"1967",230,"2",51,"stop"
"1968",230,"2",24,"stop"
"1969",230,"2",108,"stop"
"1970",230,"2",9,"stop"
"1971",230,"2",39,"stop"
"1972",230,"2",116,"stop"
"1973",230,"2",68,"stop"
"1974",230,"2",36,"stop"
"1975",230,"2",69,"stop"
"1976",230,"2",7,"stop"
"1977",230,"2",46,"stop"
"1978",230,"2",88,"stop"
"1979",230,"2",7,"stop"
"1980",230,"2",128,"stop"
"1981",230,"2",13,"stop"
"1982",230,"2",93,"stop"
"1983",230,"2",3,"stop"
"1984",230,"2",87,"stop"
"1986",230,"3",14,"stop"
"1987",230,"3",13,"stop"
"1988",230,"3",42,"stop"
"1989",230,"3",50,"stop"
"1990",230,"3",193,"stop"
"1991",230,"3",46,"stop"
"1992",230,"3",37,"stop"
"1993",230,"3",14,"goal"
"1995",230,"3",216,"stop"
"1996",230,"3",17,"stop"
"1997",230,"3",48,"stop"
"1998",230,"3",115,"stop"
"1999",230,"3",25,"stop"
"2000",230,"3",25,"stop"
"2001",230,"3",215,"stop"
"2002",230,"3",32,"stop"
"2003",230,"3",37,"stop"
"2004",230,"3",50,"stop"
"2005",230,"3",8,"stop"
"2007",231,"1",188,"stop"
"2008",231,"1",69,"stop"
"2009",231,"1",32,"stop"
"2010",231,"1",5,"goal"
"2012",231,"1",46,"stop"
"2013",231,"1",57,"stop"
"2014",231,"1",35,"goal"
"2016",231,"1",21,"stop"
"2017",231,"1",108,"stop"
"2018",231,"1",18,"stop"
"2019",231,"1",75,"stop"
"2020",231,"1",128,"stop"
"2021",231,"1",28,"stop"
"2022",231,"1",57,"stop"
"2023",231,"1",11,"goal"
"2025",231,"1",7,"stop"
"2026",231,"1",55,"stop"
"2027",231,"1",56,"stop"
"2028",231,"1",4,"goal"
"2030",231,"1",14,"stop"
"2031",231,"1",55,"stop"
"2032",231,"1",49,"stop"
"2034",231,"2",50,"stop"
"2035",231,"2",194,"stop"
"2036",231,"2",80,"goal"
"2038",231,"2",111,"stop"
"2039",231,"2",186,"goal"
"2041",231,"2",40,"stop"
"2042",231,"2",18,"stop"
"2043",231,"2",14,"stop"
"2044",231,"2",57,"stop"
"2045",231,"2",15,"stop"
"2046",231,"2",69,"stop"
"2047",231,"2",27,"goal"
"2049",231,"2",101,"stop"
"2050",231,"2",150,"stop"
"2051",231,"2",30,"stop"
"2053",231,"3",64,"stop"
"2054",231,"3",22,"stop"
"2055",231,"3",78,"goal"
"2057",231,"3",41,"stop"
"2058",231,"3",9,"stop"
"2059",231,"3",189,"stop"
"2060",231,"3",62,"stop"
"2061",231,"3",86,"stop"
"2062",231,"3",245,"stop"
